  262006.4034   .0306 -2.8599 2    8.7392  7  25001 123 3 4 3       2 3 2       
  262064.8433   .0314 -2.8800 2    8.7450  7  25001 123 3 3 3       2 2 2       
  349337.4558   .0815 -2.4023 2   17.4797 11  25001 123 4 5 5       3 4 4       
  349338.7284   .0814 -2.4997 2   17.4788  9  25001 123 4 5 4       3 4 3       
  349398.9061   .0821 -2.5081 2   17.4865  9  25001 123 4 4 4       3 3 3       
  349400.2918   .0820 -2.6354 2   17.4870  7  25001 123 4 4 3       3 3 2       
  436660.3711   .1673 -2.1535 2   29.1324 13  25001 123 5 6 6       4 5 5       
  436661.2014   .1673 -2.2329 2   29.1315 11  25001 123 5 6 5       4 5 4       
  436722.2257   .1679 -2.2372 2   29.1412 11  25001 123 5 5 5       4 4 4       
  436723.1103   .1679 -2.3351 2   29.1417  9  25001 123 5 5 4       4 4 3       
  523970.4068   .2971 -1.9597 2   43.6978 15  25001 123 6 7 7       5 6 6       
  523970.9898   .2970 -2.0268 2   43.6970 13  25001 123 6 7 6       5 6 5       
  524032.4857   .2976 -2.0292 2   43.7087 13  25001 123 6 6 6       5 5 5       
  524033.0992   .2976 -2.1089 2   43.7092 11  25001 123 6 6 5       5 5 4       
  611264.9920   .4794 -1.8061 2   61.1755 17  25001 123 7 8 8       6 7 7       
  611265.4234   .4793 -1.8642 2   61.1748 15  25001 123 7 8 7       6 7 6       
  611327.2077   .4799 -1.8657 2   61.1885 15  25001 123 7 7 7       6 6 6       
  611327.6580   .4798 -1.9329 2   61.1891 13  25001 123 7 7 6       6 6 5       
  698541.5540   .7230 -1.6837 2   81.5652 19  25001 123 8 9 9       7 8 8       
  698541.8860   .7229 -1.7349 2   81.5644 17  25001 123 8 9 8       7 8 7       
  698603.8591   .7235 -1.7359 2   81.5802 17  25001 123 8 8 8       7 7 7       
  698604.2035   .7234 -1.7941 2   81.5808 15  25001 123 8 8 7       7 7 6       
              25002  NaH           
  281771.8100  0.2000 -2.6371 2 1133.1017  3 -240011202 1 1         0 1         
  289864.3400  0.2000 -0.2528 2    0.0000  3 -240011202 1 0         0 0         
  563300.6500  0.2000 -1.7637 2 1142.5005  5 -240011202 2 1         1 1         
  579482.5500  0.1700  0.6199 2    9.6688  5 -240011202 2 0         1 0         
              26001  CN, v = 0, 1  
  226659.5750  0.0500 -2.6815 2    3.7757  6 -260011234 2 0 2 3     1 0 1 2     
  226874.1660  0.0500 -2.6749 2    3.7863  6 -260011234 2 0 3 3     1 0 2 2     
  226874.7450  0.0500 -2.4751 2    3.7857  8 -260011234 2 0 3 4     1 0 2 3     
  226875.8970  0.0500 -2.9004 2    3.7866  4 -260011234 2 0 3 2     1 0 2 1     
  340031.5440  0.0500 -2.1437 2   11.3362  8 -260011234 3 0 3 4     2 0 2 3     
  340035.4080  0.0500 -2.5692 2   11.3348  4 -260011234 3 0 3 2     2 0 2 1     
  340035.4080  0.0500 -2.3442 2   11.3353  6 -260011234 3 0 3 3     2 0 2 2     
  340247.7700  0.0500 -2.1495 2   11.3540  8 -260011234 3 0 4 4     2 0 3 3     
  340247.7700  0.0500 -2.0159 2   11.3534 10 -260011234 3 0 4 5     2 0 3 4     
  340248.5764  0.0147 -2.2887 2   11.3544  6  260011234 3 0 4 3     2 0 3 2     
  453368.2530  0.0229 -2.9770 2   22.6784  8  260011234 4 0 4 4     3 0 3 4     
  453375.6193  0.0241 -2.9777 2   22.6777  6  260011234 4 0 4 3     3 0 3 3     
  453390.0570  0.0500 -1.7942 2   22.6784 10 -260011234 4 0 4 5     3 0 3 4     
  453391.6680  0.0500 -2.0670 2   22.6771  6 -260011234 4 0 4 3     3 0 3 2     
  453391.6680  0.0500 -1.9280 2   22.6777  8 -260011234 4 0 4 4     3 0 3 3     
  453606.7400  0.0500 -1.7998 2   22.7034 10 -260011234 4 0 5 5     3 0 4 4     
  453606.7400  0.0500 -1.6987 2   22.7028 12 -260011234 4 0 5 6     3 0 4 5     
  453607.1839  0.0174 -1.9027 2   22.7039  8  260011234 4 0 5 4     3 0 4 3     
  566709.1953  0.0274 -2.9246 2   37.8019 10  260011234 5 0 5 5     4 0 4 5     
  566714.7790  0.0281 -2.9250 2   37.8012  8  260011234 5 0 5 4     4 0 4 4     
  566730.6300  0.6000 -1.5407 2   37.8019 12 -260011234 5 0 5 6     4 0 4 5     
  566730.6300  0.6000 -1.7447 2   37.8006  8 -260011234 5 0 5 4     4 0 4 3     
  566730.6300  0.6000 -1.6419 2   37.8012 10 -260011234 5 0 5 5     4 0 4 4     
  566946.9740  0.4500 -1.5452 2   37.8341 12 -260011234 5 0 6 6     4 0 5 5     
  566946.9740  0.4500 -1.4637 2   37.8335 14 -260011234 5 0 6 7     4 0 5 6     
  566946.9740  0.4500 -1.6275 2   37.8346 10 -260011234 5 0 6 5     4 0 5 4     
  680026.7570  0.0376 -2.8951 2   56.7060 12  260011234 6 0 6 6     5 0 5 6     
  680031.3384  0.0381 -2.8954 2   56.7053 10  260011234 6 0 6 5     5 0 5 5     
  680047.2550  0.6000 -1.3489 2   56.7060 14 -260011234 6 0 6 7     5 0 5 6     
  680047.2550  0.6000 -1.5127 2   56.7047 10 -260011234 6 0 6 5     5 0 5 4     
  680047.2550  0.6000 -1.4304 2   56.7053 12 -260011234 6 0 6 6     5 0 5 5     
  680264.0510  0.3000 -1.3524 2   56.7454 14 -260011234 6 0 7 7     5 0 6 6     
  680264.0510  0.3000 -1.2840 2   56.7448 16 -260011234 6 0 7 8     5 0 6 7     
  680264.0510  0.3000 -1.4212 2   56.7459 12 -260011234 6 0 7 6     5 0 6 5     
  680279.4744  0.0388 -2.9689 2   56.7454 12  260011234 6 0 7 6     5 0 6 6     
  680280.9001  0.0384 -2.9692 2   56.7448 14  260011234 6 0 7 7     5 0 6 7     
              27001  HCN           
  265886.1800   .5500 -1.0751 2    8.8692 21 -27001 101 3           2           
  354505.4759   .0083  -.7220 2   17.7382 27  27001 101 4           3           
  443116.1554   .0176  -.4591 2   29.5633 33  27001 101 5           4           
  531716.3875   .0338  -.2556 2   44.3440 39  27001 101 6           5           
  620304.0952   .0628  -.0950 2   62.0802 45  27001 101 7           6           
  708877.2081   .1137   .0326 2   82.7713 51  27001 101 8           7           
              27002  HNC           
  271981.1420  0.0090 -1.0310 2    9.0726  7 -27002 101 3           2           
  362630.3030  0.0090 -0.6782 2   18.1449  9 -27002 101 4           3           
  453269.8531  0.0237 -0.4158 2   30.2409 11  27002 101 5           4           
  543897.3856  0.0499 -0.2129 2   45.3604 13  27002 101 6           5           
  634510.4973  0.0885 -0.0530 2   63.5028 15  27002 101 7           6           
              27003  HCN-v2        
  265852.7565  0.1029 -2.6254 3  720.8477  7  27003 202 3-1         2 1         
  267199.3288  0.1029 -2.6211 3  720.8927  7  27003 202 3 1         2-1         
  354460.4741  0.1367 -2.2490 3  729.7156  9  27003 202 4 1         3-1         
  356255.6063  0.1367 -2.2448 3  729.8055  9  27003 202 4-1         3 1         
  443059.7350  0.1786 -1.9757 3  741.5392 11  27003 202 5-1         4 1         
  445303.1720  0.1786 -1.9717 3  741.6889 11  27003 202 5 1         4-1         
  531648.4269  0.2376 -1.7665 3  756.3181 13  27003 202 6 1         5-1         
  534339.8503  0.2376 -1.7627 3  756.5426 13  27003 202 6-1         5 1         
  620224.4386  0.3205 -1.6024 3  774.0519 15  27003 202 7-1         6 1         
  623363.4666  0.3205 -1.5987 3  774.3663 15  27003 202 7 1         6-1         
  708785.6606  0.4303 -1.4724 3  794.7404 17  27003 202 8 1         7-1         
  712371.8479  0.4303 -1.4691 3  795.1594 17  27003 202 8-1         7 1         
              27004  C-13-N        
